5,-532,-522,-10
-16,-44058,-44067,9
-35,-27569,-27536,-33
-21,24929,24871,58
16,60271,60340,-68
10,27708,27843,-135
-16,-72322,-72081,-241
-11,-65283,-65082,-201
-5,29817,29996,-179
-3,31006,31073,-67
2,-13280,-13208,-72
5,-6723,-6709,-14
22,12887,12713,174
5,-175,-310,136
-17,-36618,-36659,40
-26,-36670,-36506,-164
-21,24467,24577,-110
2,40474,40671,-197
-4,5005,5342,-337
7,-27814,-27684,-130
13,-14976,-14925,-51
26,24421,24180,241
-1,-16347,-16372,26
-30,-49531,-49483,-48
-13,-11021,-11051,30
-4,63967,63932,35
-17,9699,9966,-267
-27,-63002,-62573,-429
-18,-23598,-23517,-81
-15,11222,11271,-48
-12,-9008,-8998,-10
4,-16587,-16538,-49
4,-2634,-2596,-38
12,-9894,-9938,44
-10,-29904,-29859,-45
-20,-29053,-29068,15
8,13695,13755,-60
30,71649,71566,82
10,2945,2862,83
14,-50454,-50600,147
20,9980,9746,234
1,31915,31676,239
-30,-38084,-38107,23
-39,-31990,-31988,-2
-25,28762,28724,38
10,57930,57996,-66
20,20127,20271,-143
-8,-59688,-59579,-109
-24,-87773,-87582,-191
-19,-8515,-8289,-226
16,69307,69354,-47
29,48454,48487,-33
5,-32789,-32846,57
-6,-70504,-70568,64
-11,-5653,-5725,72
14,56994,56822,172
13,37623,37570,52
16,-1335,-1520,185
-12,-43111,-43168,58
-35,-36517,-36521,4
-39,-19654,-19356,-298
-20,38975,39052,-77
-7,27449,27860,-411
-14,-29784,-29715,-69
-14,-58389,-58342,-46
0,-14517,-14561,44
4,14046,14049,-3
7,-8578,-8494,-84
3,-21474,-21372,-102
-17,-23572,-23515,-57
-7,-10505,-10542,37
14,38100,38011,89
9,31484,31447,37
-10,-44574,-44451,-124
-3,-32243,-32230,-13
14,39679,39566,113
20,42462,42338,124
16,-8752,-8885,134
-10,-36858,-37055,197
-16,-20842,-21072,229
-17,14148,14157,-9
-7,34327,34392,-65
7,14337,14539,-202
5,-2880,-2730,-150
-3,-31313,-31197,-116
8,-12538,-12552,14
-6,8804,8751,53
-21,-19528,-19408,-119
-23,-28097,-27742,-356
-27,6415,6659,-244
-20,-957,-688,-270
-5,-2983,-2750,-233
-7,-8557,-8446,-111
-10,-36796,-36676,-120
-20,-41908,-41865,-43
2,1904,1808,95
29,42700,42727,-27
13,11785,11889,-104
1,-58619,-58422,-197
3,-21858,-21845,-14
5,43317,43067,250
-8,10528,10461,67
-21,-27155,-27059,-96
-26,-17681,-17498,-183
9,35652,35733,-80
2,29782,29931,-149
-8,-37403,-37258,-145
3,-45357,-45154,-202
12,33420,33349,71
-9,-764,-791,27
-13,-40635,-40558,-77
-23,-15312,-15094,-218
-15,16506,16660,-154
-9,4691,4999,-309
4,7528,7694,-167
8,-10685,-10549,-136
-8,-26813,-26726,-86
-11,-35521,-35473,-48
15,20509,20465,43
27,55729,55635,94
19,1633,1481,153
2,-45133,-45307,173
1,-8673,-8919,246
14,43990,43822,168
15,43886,43829,56
13,2456,2424,31
0,-17517,-17521,4
-27,-22485,-22512,28
-22,-10486,-10500,14
-15,29123,29181,-58
-20,14018,14121,-102
-16,-35189,-35013,-176
-19,-26751,-26694,-57
-24,-22402,-22368,-34
-17,-24517,-24481,-37
-22,-15063,-15024,-39
-18,-20769,-20748,-21
-10,-19294,-19254,-40
-5,-4253,-4246,-7
-7,-22218,-22178,-40
-9,-27385,-27341,-44
12,2907,2895,12
21,27326,27305,21
-9,-22382,-22353,-29
-3,-46302,-46304,2
-16,3998,4005,-7
8,41209,41094,115
11,16307,16376,-69
0,-3432,-3452,20
-21,-57524,-57373,-151
-16,-12946,-12886,-60
13,45877,45921,-44
25,51695,51705,-10
17,-16498,-16540,42
-19,-68013,-68046,33
-19,-32039,-32177,138
4,48898,48729,169
13,66570,66466,104
6,-15269,-15229,-40
3,-39155,-39226,72
7,1150,892,258
-6,9737,9560,178
-9,-9324,-9285,-39
13,16979,16921,58
12,37295,37081,214
-10,-24332,-24380,48
-1,-35019,-35041,22
24,44920,44531,389
3,32145,31791,354
-29,-65155,-65201,46
-38,-56597,-56243,-354
-3,53250,53587,-337
19,73500,74231,-731
16,-5215,-4790,-425
7,-65412,-65230,-183
9,-19345,-19436,91
16,30531,30218,313
9,23216,23069,148
5,-4178,-4201,23
5,2973,2977,-5
16,30976,30724,252
-8,2736,2812,-76
-25,-36925,-36609,-316
-29,-24447,-24068,-380
1,48250,48190,61
12,41217,41380,-163
10,-14105,-14029,-76
21,-36784,-36808,24
17,6666,6521,145
3,-418,-563,145
11,-2302,-2423,121
-7,17689,17633,56
2,12135,12001,133
10,16612,16570,42
13,31377,31229,148
13,-6101,-6176,75
9,-3768,-3859,90
19,14344,14144,199
18,25090,24933,157
23,21855,21689,166
21,9952,9932,21
-14,-11334,-11313,-21
-5,-12854,-12958,104
4,42858,42778,79
26,66422,66159,264
10,-7354,-7350,-4
7,-27480,-27594,113
-2,-15764,-15798,34
11,36330,36162,167
4,20014,19952,62
4,3935,3848,87
9,-2726,-2775,48
22,31747,31599,148
14,13277,13135,142
-18,-33697,-33790,92
-10,-25273,-25295,22
1,44042,44055,-13
7,45641,45595,46
-2,-23972,-23875,-97
7,-16411,-16432,22
13,13509,13402,107
13,17839,17624,215
2,-14672,-14829,157
-16,-21902,-22022,120
0,7202,7128,75
1,36695,36709,-13
-15,-3619,-3484,-135
-18,-46323,-45987,-336
4,15273,15484,-210
1,29784,29977,-193
-1,-20596,-20414,-182
9,-22147,-22061,-86
9,17562,17425,137
5,-1418,-1593,176
15,560,311,248
-1,8101,7848,254
-2,-7799,-8006,207
2,2490,2407,83
22,45788,45520,268
27,28405,28111,294
31,7265,6882,383
-2,-29399,-29660,261
-7,-18295,-18667,371
13,38647,38518,129
25,80519,80411,107
0,-6799,-6750,-49
-33,-72089,-72112,23
-29,-26328,-26356,27
-25,42412,42431,-19
-16,25029,25095,-66
14,-1367,-1212,-155
5,-7514,-7526,12
14,-31551,-31570,19
2,-29703,-29614,-89
3,7525,7402,123
-6,-5816,-5813,-3
3,18421,18324,97
18,26427,26355,72
6,14374,14260,114
12,-18542,-18659,116
2,-4717,-4817,100
15,26110,25864,245
0,5354,5275,79
-4,-3009,-3096,86
8,3057,3007,50
16,43588,43421,166
0,-2593,-2684,91
11,-17968,-18102,134
18,23573,23335,238
2,19731,19503,228
-16,-38227,-38286,59
4,5372,5262,110
26,67372,67208,165
-2,11266,11208,59
-2,-55155,-55235,80
0,-4294,-4404,110
-6,36115,36003,113
2,-1532,-1499,-34
10,13140,13131,9
17,19315,19162,154
18,141,-115,256
7,-9048,-9347,299
0,-10388,-10665,276
6,15731,15532,198
2,28415,28299,116
-1,4008,3948,60
-22,-25403,-25310,-93
-24,-18781,-18659,-122
-9,12839,13040,-201
8,39103,39288,-185
16,3059,3211,-151
19,-20572,-20578,6
21,-9765,-9907,142
26,13918,13684,234
23,20889,20765,124
-10,-11425,-11418,-7
-13,-17620,-17822,202
-12,25240,25111,129
9,57556,57351,205
0,5866,5897,-30
12,-12683,-12728,44
12,-8379,-8438,59
18,20500,20309,191
23,8059,7911,148
-5,-4482,-4534,53
-5,-20621,-20673,52
-3,17856,17765,91
-20,24519,24552,-33
-4,-11005,-10904,-101
10,21737,21730,7
20,29704,29583,121
25,-10748,-10814,66
28,-280,-584,304
11,-2832,-3036,204
-26,-30569,-30742,174
-42,-32174,-32243,70
-31,25790,25602,188
-8,58098,58156,-58
1,11981,12129,-148
19,-24299,-24345,46
3,-36281,-36141,-140
-23,-51806,-51502,-304
-14,-29745,-29464,-280
0,48339,48329,9
-4,26149,26240,-92
6,-23994,-23858,-136
-7,-21520,-21389,-131
0,-6331,-6317,-14
7,3625,3639,-14
4,18142,18040,102
16,-2391,-2551,160
26,19755,19405,350
26,21625,21240,385
5,-16989,-17194,206
-13,-25505,-25747,242
-10,8929,8768,161
2,49227,49110,118
25,47775,47647,128
33,18797,18733,64
25,-11461,-11515,54
-5,-40369,-40445,75
-11,-15551,-15664,113
-19,23458,23423,36
3,48872,48797,75
-3,17218,17268,-50
6,-6408,-6387,-21
17,-10782,-10791,9
13,14666,14474,192
-18,-37321,-37353,32
-41,-53094,-52914,-180
-10,18872,18960,-88
-1,66899,67103,-204
6,6712,7002,-290
-11,-63931,-63567,-364
-29,-50180,-50107,-73
-31,-28041,-27905,-136
7,43057,43147,-90
3,33600,33573,27
-6,-42326,-42295,-32
3,-52269,-52124,-145
4,20476,20481,-5
1,5562,5528,33
-5,-18947,-18947,0
3,2921,2917,3
9,20343,20331,12
-1,1748,1694,54
-26,-42316,-42305,-12
0,-5154,-5060,-94
5,46058,46200,-142
9,18929,19020,-90
6,-36760,-36728,-32
5,-5690,-5831,141
18,14724,14499,226
-6,4556,4362,194
-25,-35806,-35831,26
3,1906,1977,-71
32,84695,84535,161
19,24515,24388,127
11,-57295,-57571,276
20,-9138,-9611,474
15,46004,45620,385
18,21868,21882,-13
-8,-9470,-9529,59
-3,-156,-289,133
6,27630,27551,79
-10,25638,25518,120
-17,-35415,-35354,-61
-12,-11471,-11409,-62
1,29704,29729,-25
21,24087,24147,-60
21,3141,3149,-8
17,-20127,-20247,120
6,-21051,-21177,126
-8,-1416,-1552,136
-21,-1516,-1517,1
-4,21367,21339,28
10,41523,41444,78
12,15350,15282,69
0,-36882,-36809,-72
10,-14174,-14274,99
-3,10239,10107,132
-6,892,812,79
-11,-12877,-12744,-133
15,33299,33198,101
31,40787,40505,282
30,15572,15226,346
21,-28430,-28630,200
7,-12445,-12908,463
5,16998,16783,216
-14,18876,18736,140
-28,-6051,-6232,181
-6,9085,8947,138
27,66622,66401,221
18,21444,21449,-5
-19,-80755,-80681,-74
-21,-63757,-63660,-97
-14,35403,35433,-31
14,65259,65285,-25
33,28428,28493,-65
15,-16416,-16501,84
-5,-63026,-63076,50
-1,-13092,-13283,192
4,51943,51749,193
-7,21843,21814,29
12,-3794,-3850,56
19,24369,24208,161
28,27481,27136,346
-6,-33539,-33649,110
-39,-57026,-57098,71
-42,-26115,-25982,-134
-10,66299,66241,58
20,69255,69644,-389
11,-13875,-13826,-49
1,-76930,-76633,-297
-25,-58208,-57867,-341
-16,3240,3462,-222
5,44020,44083,-63
16,44812,44824,-12
-7,-38847,-38700,-147
-6,-50516,-50438,-77
-13,-4982,-4884,-98
-18,13626,13814,-187
-9,-6894,-6609,-285
-5,8485,8708,-222
-6,-9227,-9005,-221
5,-15057,-14918,-138
13,7774,7760,14
11,2912,2842,69
9,-13739,-13851,113
6,-2177,-2372,195
4,9480,9277,203
-14,-5668,-5710,42
-9,-4658,-4643,-15
-10,10820,10910,-90
10,27624,27642,-17
9,4665,4776,-112
-1,-18510,-18441,-69
-25,-51119,-50876,-243
-14,-6594,-6507,-87
10,45412,45489,-77
-2,24859,25115,-256
0,-41827,-41556,-271
-2,-25557,-25446,-111
13,27074,26893,182
28,28232,27932,300
31,22863,22430,433
25,-8304,-8573,268
25,2960,2735,226
20,26369,26271,97
-10,6713,6468,244
-37,-30873,-31188,314
-13,17080,16889,190
27,95617,95324,293
25,45122,44989,133
3,-69861,-69977,116
10,-48412,-48451,38
7,36323,36227,96
-13,16266,16190,76
4,-7431,-7464,33
17,41728,41732,-4
1,17217,17181,35
-8,-45609,-45606,-3
-8,-11057,-11098,41
7,37461,37443,18
9,22904,22913,-9
-10,-22126,-22113,-14
-9,-35581,-35527,-54
4,18643,18680,-37
26,51263,51194,69
38,25938,25702,236
20,-14528,-14834,306
-7,-47247,-47641,394
-5,-6034,-6390,356
12,66512,66293,219
2,44000,43939,62
-22,-41022,-40978,-44
-22,-40737,-40689,-48
12,45798,45746,52
21,58982,58901,81
5,-26333,-26354,21
-23,-80918,-80879,-39
-9,-10400,-10405,4
4,55763,55761,2
19,44918,44915,3
12,-18961,-18996,35
-16,-45929,-46004,75
-1,-20525,-20569,45
16,53969,53859,110
23,50934,50781,152
-2,-36044,-36186,141
-6,-38894,-39052,158
-3,11884,11722,162
-16,27572,27588,-15
-16,-16054,-15828,-226
3,6226,6410,-184
13,32687,32741,-54
4,-12207,-12144,-63
1,-37434,-37432,-1
5,-1721,-1869,148
-5,12772,12678,94
10,8270,8163,107
17,23779,23538,240
28,28066,27690,376
22,-3401,-3672,271
-3,-18834,-19097,263
-1,-12265,-12454,189
-10,25971,25823,148
9,41585,41501,84
2,10175,10164,11
4,-2077,-2077,0
9,-11809,-11822,12
-9,2175,2123,52
-24,-31991,-31911,-80
3,8312,8298,14
5,47265,47281,-16
15,8982,9041,-58
5,-33527,-33477,-50
-12,-23080,-23150,70
5,-3673,-3782,108
14,47950,47716,234
8,18226,18062,164
14,-21033,-21224,190
21,15713,15324,390
13,19435,19099,336
-18,-28392,-28540,148
-30,-33395,-33440,44
-33,6598,6675,-77
-25,28441,28571,-130
-9,6934,7162,-228
-9,-14488,-14379,-109
-8,-38545,-38443,-102
-19,-43755,-43690,-65
6,-909,-979,69
18,29554,29545,9
30,21135,21187,-53
2,-42157,-41987,-169
-27,-53831,-53854,22
-28,-20192,-20139,-52
-12,54870,54841,29
10,50785,50897,-112
14,-244,-107,-136
-8,-52039,-51879,-161
-8,-45584,-45468,-116
17,31300,31214,86
6,42408,42222,186
-13,-37542,-37568,26
5,-25038,-25035,-3
18,54546,54357,189
1,15586,15441,145
-16,-54811,-54830,19
3,-4121,-4168,47
4,48474,48488,-13
-5,2254,2326,-72
-27,-56127,-55761,-365
-7,-5368,-5087,-281
16,50106,50381,-275
0,15552,15757,-205
-12,-64726,-64531,-194
-9,-28381,-28259,-122
-19,16384,16685,-301
0,9511,9821,-311
15,20005,20250,-245
-7,-6046,-5892,-155
2,-44880,-44815,-65
25,22670,22410,260
1,31041,30728,312
7,-30920,-31187,267
-9,-15207,-15316,110
-9,19318,19170,147
11,14671,14646,25
9,35548,35460,88
-8,-26381,-26354,-28
-13,-41376,-41282,-95
-13,5957,6125,-168
0,26681,26893,-212
14,20788,20969,-182
26,12888,12760,128
-7,-34021,-34097,76
-23,-56260,-56365,104
-3,7862,7726,136
26,88192,87855,337
14,23207,23158,49
17,-41167,-41595,428
19,-9553,-10168,615
21,37844,37213,631
-7,-7625,-7743,117
-22,-26418,-26692,274
-27,-2986,-3188,201
-12,40210,40059,151
14,37580,37556,24
11,5599,5627,-28
1,-46339,-46280,-60
-6,-42492,-42397,-95
-17,-1032,-989,-43
-14,6171,6292,-122
1,18861,19022,-162
-1,12613,12744,-131
-12,-31175,-30950,-225
-12,-34919,-34663,-256
-7,5750,5891,-141
11,23687,23752,-65
0,-1862,-1782,-79
-3,-29044,-28983,-61
-13,-28635,-28478,-156
-4,12060,12114,-54
-15,1383,1594,-211
-1,85,281,-196
-9,-9668,-9397,-271
-6,-6748,-6608,-139
16,260,410,-150
21,31766,31585,181
11,-11768,-11939,171
3,-32698,-32836,138
0,3377,3122,255
-15,9234,9118,116
8,18318,18243,75
3,26481,26444,37
-21,-19448,-19356,-93
-11,-45716,-45369,-346
-10,21278,21469,-190
12,33763,33827,-64
16,776,909,-133
23,-217,-439,222
8,-23728,-23896,168
-12,-22241,-22473,232
6,8081,7778,303
-5,40608,40452,156
9,17534,17407,127
-1,-14064,-14018,-46
-2,382,361,22
-8,-18502,-18401,-101
13,25978,25831,147
3,14492,14391,101
6,-7676,-7750,74
7,-12999,-13177,178
0,14029,13795,234
-15,-18619,-18541,-78
-25,-19858,-19562,-296
-10,11257,11489,-232
24,51098,51191,-94
22,25848,25981,-133
18,-36284,-36324,40
-9,-52306,-52489,183
-32,-23196,-23293,97
-10,17104,17046,58
0,62509,62498,10
22,31274,31324,-50
13,-25621,-25554,-67
-11,-44973,-44899,-74
-34,-57545,-57086,-459
-21,11520,11672,-152
5,60178,60561,-383
22,42117,42597,-481
17,-27317,-27049,-268
-9,-60628,-60370,-258
-10,-30890,-30805,-85
-11,22297,22324,-26
2,38205,38209,-4
18,19320,19171,149
25,14931,14468,463
21,-10872,-11287,415
20,-8420,-8982,562
-11,-11208,-11579,370
-7,-2510,-2844,334
5,37449,36999,450
18,59455,59023,432
17,782,773,8
1,-26070,-25930,-141
-14,-30624,-30524,-100
-2,12553,12440,113
-12,28119,28076,44
8,13837,13835,2
7,1012,1014,-2
20,13923,13732,192
-7,-29959,-29958,-1
-5,-19144,-19177,33
17,23115,22811,304
26,66385,65923,462
-4,-23029,-23210,182
-4,-47885,-48056,171
-20,-206,-321,115
-28,16463,16677,-214
-3,6451,6689,-238
29,56230,56250,-21
40,28718,28750,-32
28,-35065,-35136,71
19,-34441,-34788,347
-14,-12372,-12482,110
-1,21766,21473,293
22,68651,68364,287
0,42499,42387,113
-4,-48346,-48252,-94
-2,-14912,-14797,-115
20,54869,54806,63
-4,5954,5932,22
-23,-47999,-47926,-73
-20,-31969,-31818,-150
-10,41540,41615,-75
-6,18174,18237,-63
16,-2604,-2610,6
18,887,887,0
-6,-29167,-29191,24
-31,-65038,-65003,-35
-28,-10788,-10754,-35
-4,50752,50892,-139
-9,25901,26215,-314
-21,-50791,-50487,-304
-32,-65229,-65189,-40
1,11865,11797,68
-3,28277,28270,7
-16,-33440,-33348,-92
-32,-79259,-79043,-216
-21,-7566,-7579,13
-8,24491,24604,-113
17,24991,25082,-92
6,-20409,-20350,-58
-13,-56385,-56378,-7
-22,-48921,-48857,-65
0,31401,31463,-62
-9,30098,30201,-103
0,-11900,-11800,-100
-5,-28838,-28700,-138
2,4108,4129,-22
7,-703,-680,-23
18,18372,18246,126
15,1945,1773,172
-8,-21849,-22007,158
-1,-16216,-16340,124
-6,21958,21908,50
1,27157,27126,30
15,8596,8584,12
13,15696,15557,139
3,-19850,-20005,155
-11,-27448,-27558,109
-20,-7606,-7596,-9
3,26714,26758,-44
-3,29046,29239,-193
5,-6407,-6210,-197
23,-7514,-7550,36
-5,2113,1933,179
-19,-49120,-49082,-38
-5,-6411,-6422,11
9,63897,63805,92
15,22311,22327,-17
-4,-36351,-36309,-43
-23,-48559,-48453,-105
-9,-2250,-2104,-147
20,63328,63366,-37
15,32467,32516,-49
17,-31234,-31501,267
24,-12170,-12869,699
-2,9183,8552,631
-19,-27516,-27710,194
0,12082,11784,298
23,77730,77374,356
20,29719,29667,52
9,-38564,-38570,6
-3,-31503,-31599,96
9,21810,21580,230
26,54694,54509,185
2,15162,15055,108
-1,-36258,-36338,80
17,14316,14242,75
16,58648,58459,189
22,9628,9508,120
-8,-27881,-27919,38
-36,-39872,-39935,63
-45,-27224,-27049,-175
-34,33068,33003,66
11,53151,53501,-349
24,26076,25991,86
15,-45141,-44813,-328
-5,-82582,-82509,-73
-30,-37301,-36977,-324
-15,12701,12783,-82
12,62034,62121,-88
18,41404,41417,-13
-11,-55522,-55424,-99
-21,-69254,-69194,-60
0,15366,15427,-60
-4,50646,50788,-143
-19,-25335,-25116,-219
-32,-60418,-60161,-257
-25,-9139,-9031,-108
-12,18162,18280,-118
-13,-2773,-2703,-70
16,-13456,-13434,-23
35,16845,16935,-91
31,7923,7822,101
11,-45291,-45318,27
-18,-37419,-37486,67
-6,16144,16032,111
-11,48998,49056,-58
7,34832,34731,101
2,-8848,-8757,-92
-19,-27735,-27662,-73
-26,-50473,-50290,-182
-19,5279,5427,-148
0,34052,34176,-125
24,25271,25369,-98
14,-12289,-12223,-66
2,-48150,-48188,38
-9,-33346,-33338,-8
-15,10974,10895,80
-25,3426,3591,-165
-17,2340,2529,-189
-5,11342,11579,-237
17,19979,20089,-110
7,-14967,-14742,-225
11,-29832,-29841,9
23,1050,944,106
16,31981,31721,260
4,-10387,-10454,66
-24,-31775,-31777,2
-17,1107,973,134
6,48465,48394,72
0,37764,37732,32
-8,-41994,-41840,-153
-9,-38819,-38657,-162
-10,5005,5108,-103
-2,8597,8680,-83
16,17162,17176,-14
-2,-3027,-2983,-44
-7,-38553,-38537,-16
